,release_date
24075,Fall
24076,Fall
24077,Spring
24078,Summer
24079,Winter
24080,Spring
24081,Fall
24082,Summer
24083,Spring
24084,Fall
24085,Spring
24086,Winter
24087,Fall
24088,Winter
24089,Spring
24090,Summer
24091,Summer
24092,Fall
24093,Fall
24094,Winter
24095,Winter
24096,Spring
24097,Spring
24098,Fall
24099,Summer
24100,Summer
24101,Fall
24102,Fall
24103,Summer
24104,Spring
24105,Fall
24106,Spring
24107,Winter
24108,Fall
24109,Summer
24110,Fall
24111,Fall
24112,Spring
24113,Summer
24114,Winter
24115,Winter
24116,Fall
24117,Spring
24118,Winter
24119,Summer
24120,Summer
24121,Fall
24122,Winter
24123,Winter
24124,Spring
24125,Summer
24126,Fall
24127,Summer
24128,Fall
24129,Fall
24130,Winter
24131,Spring
24132,Fall
24133,Fall
24134,Winter
24135,Winter
24136,Winter
24137,Winter
24138,Fall
24139,Spring
24140,Summer
24141,Summer
24142,Fall
24143,Spring
24144,Winter
24145,Winter
24146,Spring
24147,Summer
24148,Spring
24149,Spring
24150,Summer
24151,Spring
24152,Winter
24153,Winter
24154,Winter
24155,Spring
24156,Winter
24157,Fall
24158,Fall
24159,Spring
24160,Summer
24161,Spring
24162,Fall
24163,Spring
24164,Fall
24165,Winter
24166,Spring
24167,Spring
24168,Winter
24169,Winter
24170,Winter
24171,Summer
24172,Summer
24173,Winter
24174,Fall
24175,Fall
24176,Summer
24177,Fall
24178,Winter
24179,Winter
24180,Spring
24181,Fall
24182,Fall
24183,Fall
24184,Winter
24185,Winter
24186,Winter
24187,Spring
24188,Fall
24189,Summer
24190,Summer
24191,Winter
24192,Winter
24193,Summer
24194,Winter
24195,Fall
24196,Spring
24197,Fall
24198,Summer
24199,Summer
24200,Fall
24201,Winter
24202,Spring
24203,Fall
24204,Fall
24205,Fall
24206,Winter
24207,Summer
24208,Fall
24209,Winter
24210,Winter
24211,Summer
24212,Winter
24213,Spring
24214,Spring
24215,Fall
24216,Spring
24217,Spring
24218,Summer
24219,Winter
24220,Spring
24221,Spring
24222,Summer
24223,Spring
24224,Winter
24225,Spring
24226,Winter
24227,Summer
24228,Summer
24229,Spring
24230,Fall
24231,Spring
24232,Summer
24233,Winter
24234,Winter
24235,Fall
24236,Spring
24237,Spring
24238,Fall
24239,Winter
24240,Spring
24241,Fall
24242,Winter
24243,Fall
24244,Summer
24245,Fall
24246,Summer
24247,Winter
24248,Fall
24249,Spring
24250,Spring
24251,Spring
24252,Winter
24253,Winter
24254,Fall
24255,Fall
24256,Spring
24257,Fall
24258,Spring
24259,Spring
24260,Winter
24261,Fall
24262,Summer
24263,Spring
24264,Summer
24265,Fall
24266,Summer
24267,Fall
24268,Winter
24269,Fall
24270,Summer
24271,Summer
24272,Spring
24273,Summer
24274,Winter
24275,Spring
24276,Summer
24277,Fall
24278,Winter
24279,Winter
24280,Summer
24281,Winter
24282,Spring
24283,Winter
24284,Fall
24285,Summer
24286,Winter
24287,Spring
24288,Fall
24289,Spring
24290,Winter
24291,Winter
24292,Spring
24293,Fall
24294,Winter
24295,Summer
24296,Summer
24297,Fall
24298,Spring
24299,Spring
24300,Winter
24301,Summer
24302,Summer
24303,Fall
24304,Summer
24305,Fall
24306,Fall
24307,Summer
24308,Summer
24309,Summer
24310,Winter
24311,Fall
24312,Winter
24313,Summer
24314,Spring
24315,Fall
24316,Summer
24317,Winter
24318,Spring
24319,Fall
24320,Fall
24321,Summer
24322,Spring
24323,Fall
24324,Winter
24325,Fall
24326,Fall
24327,Spring
24328,Winter
24329,Fall
24330,Summer
24331,Winter
24332,Fall
24333,Winter
24334,Winter
24335,Summer
24336,Summer
24337,Winter
24338,Fall
24339,Summer
24340,Summer
24341,Winter
24342,Summer
24343,Summer
24344,Fall
24345,Summer
24346,Winter
24347,Summer
24348,Spring
24349,Fall
24350,Summer
24351,Fall
24352,Winter
24353,Summer
24354,Summer
24355,Summer
24356,Fall
24357,Fall
24358,Summer
24359,Summer
24360,Summer
24361,Fall
24362,Spring
24363,Spring
24364,Summer
24365,Spring
24366,Winter
24367,Fall
24368,Spring
24369,Summer
24370,Summer
24371,Summer
24372,Summer
24373,Fall
24374,Fall
24375,Fall
24376,Winter
24377,Spring
24378,Winter
24379,Winter
24380,Spring
24381,Winter
24382,Winter
24383,Winter
24384,Winter
24385,Winter
24386,Summer
24387,Spring
24388,Winter
24389,Spring
24390,Spring
24391,Winter
24392,Spring
24393,Spring
24394,Winter
24395,Summer
24396,Winter
24397,Fall
24398,Summer
24399,Spring
24400,Winter
24401,Summer
24402,Winter
24403,Summer
24404,Fall
24405,Spring
24406,Winter
24407,Summer
24408,Fall
24409,Winter
24410,Fall
24411,Summer
24412,Fall
24413,Spring
24414,Spring
24415,Fall
24416,Winter
24417,Winter
24418,Winter
24419,Fall
24420,Winter
24421,Fall
24422,Fall
24423,Fall
24424,Winter
24425,Spring
24426,Summer
24427,Winter
24428,Summer
24429,Summer
24430,Winter
24431,Spring
24432,Summer
24433,Fall
24434,Spring
24435,Winter
24436,Summer
24437,Summer
24438,Winter
24439,Winter
24440,Summer
24441,Summer
24442,Fall
24443,Winter
24444,Summer
24445,Winter
24446,Summer
24447,Spring
24448,Fall
24449,Spring
24450,Fall
24451,Winter
24452,Fall
24453,Winter
24454,Fall
24455,Summer
24456,Spring
24457,Summer
24458,Fall
24459,Summer
24460,Summer
24461,Winter
24462,Winter
24463,Spring
24464,Winter
24465,Summer
24466,Spring
24467,Summer
24468,Fall
24469,Winter
24470,Fall
24471,Spring
24472,Winter
24473,Fall
24474,Spring
24475,Winter
24476,Fall
24477,Winter
24478,Spring
24479,Summer
24480,Spring
24481,Spring
24482,Summer
24483,Fall
24484,Spring
24485,Spring
24486,Summer
24487,Summer
24488,Summer
24489,Summer
24490,Fall
24491,Spring
24492,Summer
24493,Fall
24494,Fall
24495,Fall
24496,Spring
24497,Fall
24498,Spring
24499,Winter
24500,Winter
24501,Fall
24502,Winter
24503,Winter
24504,Fall
24505,Fall
24506,Summer
24507,Summer
24508,Winter
24509,Winter
24510,Spring
24511,Winter
24512,Spring
24513,Spring
24514,Winter
24515,Winter
24516,Winter
24517,Fall
24518,Fall
24519,Fall
24520,Summer
24521,Fall
24522,Fall
24523,Winter
24524,Fall
24525,Winter
24526,Fall
24527,Summer
24528,Spring
24529,Spring
24530,Winter
24531,Fall
24532,Fall
24533,Summer
24534,Spring
24535,Fall
24536,Summer
24537,Spring
24538,Spring
24539,Spring
24540,Winter
24541,Winter
24542,Fall
24543,Fall
24544,Winter
24545,Spring
24546,Summer
24547,Spring
24548,Fall
24549,Fall
24550,Fall
24551,Fall
24552,Winter
24553,Winter
24554,Fall
24555,Fall
24556,Winter
24557,Summer
24558,Spring
24559,Winter
24560,Fall
24561,Fall
24562,Fall
24563,Fall
24564,Spring
24565,Spring
24566,Fall
24567,Spring
24568,Spring
24569,Spring
24570,Spring
24571,Fall
24572,Spring
24573,Summer
24574,Winter
24575,Summer
24576,Fall
24577,Summer
24578,Spring
24579,Summer
24580,Winter
24581,Spring
24582,Winter
24583,Spring
24584,Spring
24585,Spring
24586,Summer
24587,Summer
24588,Winter
24589,Spring
24590,Summer
24591,Winter
24592,Winter
24593,Summer
24594,Fall
24595,Winter
24596,Spring
24597,Fall
24598,Summer
24599,Spring
24600,Winter
24601,Fall
24602,Spring
24603,Summer
24604,Winter
24605,Winter
24606,Summer
24607,Winter
24608,Fall
24609,Spring
24610,Summer
24611,Spring
24612,Spring
24613,Spring
24614,Summer
24615,Summer
24616,Summer
24617,Summer
24618,Winter
24619,Fall
24620,Spring
24621,Spring
24622,Summer
24623,Fall
24624,Spring
24625,Spring
24626,Summer
24627,Summer
24628,Fall
24629,Winter
24630,Spring
24631,Spring
24632,Fall
24633,Fall
24634,Winter
24635,Fall
24636,Summer
24637,Summer
24638,Fall
24639,Summer
24640,Fall
24641,Fall
24642,Winter
24643,Summer
24644,Summer
24645,Spring
24646,Spring
24647,Summer
24648,Summer
24649,Spring
24650,Fall
24651,Fall
24652,Winter
24653,Winter
24654,Spring
24655,Fall
24656,Fall
24657,Spring
24658,Winter
24659,Spring
24660,Spring
24661,Spring
24662,Winter
24663,Winter
24664,Summer
24665,Summer
24666,Summer
24667,Fall
24668,Winter
24669,Fall
24670,Winter
24671,Fall
24672,Fall
24673,Spring
24674,Winter
24675,Spring
24676,Summer
24677,Winter
24678,Summer
24679,Winter
24680,Winter
24681,Fall
24682,Spring
24683,Spring
24684,Spring
24685,Summer
24686,Summer
24687,Winter
24688,Winter
24689,Fall
24690,Summer
24691,Summer
24692,Winter
24693,Winter
24694,Spring
24695,Winter
24696,Summer
24697,Fall
24698,Summer
24699,Winter
24700,Spring
24701,Fall
24702,Winter
24703,Fall
24704,Summer
24705,Summer
24706,Summer
24707,Winter
24708,Winter
24709,Winter
24710,Fall
24711,Summer
24712,Fall
24713,Winter
24714,Summer
24715,Spring
24716,Fall
24717,Fall
24718,Winter
24719,Summer
24720,Spring
24721,Fall
24722,Winter
24723,Fall
24724,Spring
24725,Fall
24726,Fall
24727,Winter
24728,Spring
24729,Spring
24730,Winter
24731,Winter
24732,Winter
24733,Spring
24734,Summer
24735,Winter
24736,Fall
24737,Spring
24738,Fall
24739,Winter
24740,Winter
24741,Spring
24742,Summer
24743,Fall
24744,Fall
24745,Summer
24746,Summer
24747,Spring
24748,Fall
24749,Summer
24750,Spring
24751,Summer
24752,Fall
24753,Winter
24754,Fall
24755,Spring
24756,Summer
24757,Summer
24758,Summer
24759,Winter
24760,Spring
24761,Fall
24762,Fall
24763,Summer
24764,Winter
24765,Winter
24766,Spring
24767,Winter
24768,Summer
24769,Winter
24770,Spring
24771,Spring
24772,Summer
24773,Fall
24774,Winter
24775,Summer
24776,Summer
24777,Spring
24778,Spring
24779,Summer
24780,Fall
24781,Winter
24782,Winter
24783,Fall
24784,Winter
24785,Fall
24786,Spring
24787,Winter
24788,Fall
24789,Summer
24790,Winter
24791,Winter
24792,Spring
24793,Fall
24794,Winter
24795,Fall
24796,Fall
24797,Summer
24798,Spring
24799,Spring
24800,Summer
24801,Fall
24802,Spring
24803,Winter
24804,Winter
24805,Fall
24806,Summer
24807,Summer
24808,Fall
24809,Summer
24810,Summer
24811,Spring
24812,Fall
24813,Summer
24814,Summer
24815,Spring
24816,Winter
24817,Winter
24818,Spring
24819,Spring
24820,Fall
24821,Winter
24822,Winter
24823,Winter
24824,Spring
24825,Winter
24826,Fall
24827,Winter
24828,Fall
24829,Winter
24830,Spring
24831,Fall
24832,Fall
24833,Winter
24834,Spring
24835,Winter
24836,Winter
24837,Summer
24838,Summer
24839,Fall
24840,Winter
24841,Winter
24842,Fall
24843,Spring
24844,Spring
24845,Spring
24846,Fall
24847,Summer
24848,Spring
24849,Winter
24850,Summer
24851,Winter
24852,Spring
24853,Winter
24854,Fall
24855,Fall
24856,Spring
24857,Summer
24858,Summer
24859,Spring
24860,Summer
24861,Spring
24862,Summer
24863,Spring
24864,Spring
24865,Summer
24866,Summer
24867,Fall
24868,Winter
24869,Spring
24870,Winter
24871,Summer
24872,Spring
24873,Spring
24874,Fall
24875,Spring
24876,Fall
24877,Fall
24878,Spring
24879,Summer
24880,Spring
24881,Fall
24882,Winter
24883,Spring
24884,Spring
24885,Winter
24886,Fall
24887,Fall
24888,Spring
24889,Winter
24890,Spring
24891,Summer
24892,Spring
24893,Winter
24894,Winter
24895,Spring
24896,Summer
24897,Spring
24898,Spring
24899,Fall
24900,Spring
24901,Summer
24902,Fall
24903,Winter
24904,Winter
24905,Winter
24906,Fall
24907,Winter
24908,Fall
24909,Winter
24910,Spring
24911,Fall
24912,Fall
24913,Winter
24914,Spring
24915,Winter
24916,Fall
24917,Spring
24918,Winter
24919,Winter
24920,Winter
24921,Spring
24922,Winter
24923,Winter
24924,Spring
24925,Spring
24926,Spring
24927,Fall
24928,Winter
24929,Winter
24930,Fall
24931,Fall
24932,Spring
24933,Fall
24934,Spring
24935,Fall
24936,Fall
24937,Summer
24938,Summer
24939,Winter
24940,Winter
24941,Summer
24942,Spring
24943,Fall
24944,Winter
24945,Fall
24946,Summer
24947,Winter
24948,Summer
24949,Spring
24950,Fall
24951,Winter
24952,Spring
24953,Spring
24954,Winter
24955,Summer
24956,Summer
24957,Winter
24958,Fall
24959,Summer
24960,Fall
24961,Fall
24962,Winter
24963,Fall
24964,Spring
24965,Fall
24966,Winter
24967,Fall
24968,Winter
24969,Fall
24970,Winter
24971,Winter
24972,Spring
24973,Winter
24974,Spring
24975,Fall
24976,Summer
24977,Fall
24978,Summer
24979,Winter
24980,Winter
24981,Winter
24982,Winter
24983,Winter
24984,Fall
24985,Summer
24986,Summer
24987,Spring
24988,Winter
24989,Spring
24990,Fall
24991,Summer
24992,Spring
24993,Summer
24994,Spring
24995,Fall
24996,Summer
24997,Fall
24998,Spring
24999,Fall
25000,Winter
25001,Fall
25002,Fall
25003,Winter
25004,Summer
25005,Summer
25006,Winter
25007,Winter
25008,Fall
25009,Summer
25010,Summer
25011,Summer
25012,Spring
25013,Fall
25014,Fall
25015,Summer
25016,Winter
25017,Fall
25018,Fall
25019,Winter
25020,Summer
25021,Summer
25022,Winter
25023,Summer
25024,Fall
25025,Fall
25026,Summer
25027,Spring
25028,Fall
25029,Summer
25030,Spring
25031,Summer
25032,Winter
25033,Spring
25034,Winter
25035,Summer
25036,Summer
25037,Spring
25038,Summer
25039,Fall
25040,Fall
25041,Fall
25042,Fall
25043,Spring
25044,Fall
25045,Winter
25046,Fall
25047,Summer
25048,Fall
25049,Fall
25050,Spring
25051,Fall
25052,Summer
25053,Fall
25054,Winter
25055,Spring
25056,Summer
25057,Summer
25058,Summer
25059,Summer
25060,Summer
25061,Summer
25062,Spring
25063,Summer
25064,Summer
25065,Winter
25066,Winter
25067,Summer
25068,Fall
25069,Fall
25070,Spring
25071,Fall
25072,Winter
25073,Fall
25074,Winter
25075,Winter
25076,Spring
25077,Fall
25078,Spring
25079,Winter
25080,Summer
25081,Summer
25082,Fall
25083,Summer
25084,Spring
25085,Fall
25086,Spring
25087,Winter
25088,Winter
25089,Spring
25090,Fall
25091,Spring
25092,Winter
25093,Spring
25094,Summer
25095,Spring
25096,Winter
25097,Summer
25098,Summer
25099,Fall
25100,Summer
25101,Fall
25102,Spring
25103,Winter
25104,Winter
25105,Spring
25106,Fall
25107,Fall
25108,Winter
25109,Summer
25110,Winter
25111,Summer
25112,Fall
25113,Fall
25114,Winter
25115,Summer
25116,Fall
25117,Summer
25118,Winter
25119,Summer
25120,Winter
25121,Summer
25122,Winter
25123,Fall
25124,Summer
25125,Winter
25126,Fall
25127,Summer
25128,Summer
25129,Fall
25130,Winter
25131,Summer
25132,Fall
25133,Fall
25134,Spring
25135,Winter
25136,Fall
25137,Fall
25138,Summer
25139,Winter
25140,Spring
25141,Fall
25142,Winter
25143,Fall
25144,Fall
25145,Fall
25146,Winter
25147,Spring
25148,Fall
25149,Winter
25150,Winter
25151,Winter
25152,Fall
25153,Spring
25154,Fall
25155,Spring
25156,Winter
25157,Summer
25158,Spring
25159,Winter
25160,Spring
25161,Summer
25162,Spring
25163,Winter
25164,Fall
25165,Winter
25166,Fall
25167,Spring
25168,Summer
25169,Winter
25170,Winter
25171,Winter
25172,Spring
25173,Fall
25174,Fall
25175,Winter
25176,Winter
25177,Fall
25178,Summer
25179,Spring
25180,Winter
25181,Summer
25182,Winter
25183,Spring
25184,Spring
25185,Fall
25186,Summer
25187,Summer
25188,Fall
25189,Summer
25190,Winter
25191,Spring
25192,Fall
25193,Fall
25194,Winter
25195,Summer
25196,Fall
25197,Spring
25198,Summer
25199,Winter
25200,Fall
25201,Fall
25202,Fall
25203,Winter
25204,Fall
25205,Winter
25206,Spring
25207,Summer
25208,Summer
25209,Winter
25210,Spring
25211,Fall
25212,Spring
25213,Winter
25214,Fall
25215,Spring
25216,Fall
25217,Spring
25218,Summer
25219,Winter
25220,Spring
25221,Fall
25222,Summer
25223,Summer
25224,Fall
25225,Spring
25226,Spring
25227,Fall
25228,Winter
25229,Summer
25230,Spring
25231,Winter
25232,Fall
25233,Winter
25234,Spring
25235,Winter
25236,Winter
25237,Winter
25238,Spring
25239,Winter
25240,Winter
25241,Winter
25242,Summer
25243,Winter
25244,Winter
25245,Winter
25246,Winter
25247,Summer
25248,Winter
25249,Fall
25250,Winter
25251,Spring
25252,Fall
25253,Winter
25254,Summer
25255,Fall
25256,Summer
25257,Spring
25258,Fall
25259,Summer
25260,Winter
25261,Winter
25262,Summer
25263,Summer
25264,Summer
25265,Fall
25266,Fall
25267,Fall
25268,Summer
25269,Summer
25270,Summer
25271,Summer
25272,Winter
25273,Fall
25274,Spring
25275,Spring
25276,Summer
25277,Fall
25278,Summer
25279,Summer
25280,Winter
25281,Winter
25282,Spring
25283,Spring
25284,Spring
25285,Winter
25286,Fall
25287,Fall
25288,Fall
25289,Fall
25290,Summer
25291,Fall
25292,Winter
25293,Fall
25294,Summer
25295,Winter
25296,Spring
25297,Spring
25298,Fall
25299,Winter
25300,Spring
25301,Winter
25302,Winter
25303,Summer
25304,Summer
25305,Winter
25306,Summer
25307,Summer
25308,Summer
25309,Fall
25310,Summer
25311,Winter
25312,Spring
25313,Spring
25314,Spring
25315,Summer
25316,Winter
25317,Summer
25318,Fall
25319,Spring
25320,Fall
25321,Winter
25322,Fall
25323,Spring
25324,Summer
25325,Summer
25326,Fall
25327,Fall
25328,Fall
25329,Fall
25330,Summer
25331,Fall
25332,Fall
25333,Fall
25334,Summer
25335,Fall
25336,Spring
25337,Spring
25338,Summer
25339,Winter
25340,Spring
25341,Summer
25342,Winter
25343,Summer
25344,Fall
25345,Winter
25346,Spring
25347,Spring
25348,Winter
25349,Winter
25350,Summer
25351,Summer
25352,Winter
25353,Fall
25354,Summer
25355,Fall
25356,Fall
25357,Fall
25358,Fall
25359,Winter
25360,Summer
25361,Fall
25362,Fall
25363,Winter
25364,Fall
25365,Spring
25366,Spring
25367,Fall
25368,Spring
25369,Summer
25370,Winter
25371,Fall
25372,Winter
25373,Winter
25374,Winter
25375,Summer
25376,Spring
25377,Winter
25378,Fall
25379,Spring
25380,Summer
25381,Summer
25382,Winter
25383,Winter
25384,Winter
25385,Winter
25386,Summer
25387,Summer
25388,Spring
25389,Fall
25390,Spring
25391,Spring
25392,Summer
25393,Spring
25394,Spring
25395,Fall
25396,Summer
25397,Spring
25398,Fall
25399,Spring
25400,Fall
25401,Summer
25402,Summer
25403,Winter
25404,Fall
25405,Summer
25406,Summer
25407,Spring
25408,Winter
25409,Fall
25410,Spring
25411,Summer
25412,Summer
25413,Summer
25414,Spring
25415,Winter
25416,Summer
25417,Winter
25418,Winter
25419,Spring
25420,Summer
25421,Fall
25422,Summer
25423,Fall
25424,Spring
25425,Winter
25426,Winter
25427,Fall
25428,Winter
25429,Winter
25430,Summer
25431,Winter
25432,Spring
25433,Fall
25434,Spring
25435,Winter
25436,Winter
25437,Fall
25438,Fall
25439,Winter
25440,Fall
25441,Summer
25442,Summer
25443,Winter
25444,Summer
25445,Winter
25446,Summer
25447,Fall
25448,Winter
25449,Winter
25450,Fall
25451,Fall
25452,Winter
25453,Fall
25454,Winter
25455,Fall
25456,Fall
25457,Spring
25458,Fall
25459,Winter
25460,Fall
25461,Winter
25462,Summer
25463,Winter
25464,Fall
25465,Fall
25466,Fall
25467,Fall
25468,Winter
25469,Winter
25470,Fall
25471,Fall
25472,Summer
25473,Fall
25474,Summer
25475,Fall
25476,Summer
25477,Winter
25478,Winter
25479,Summer
25480,Winter
25481,Spring
25482,Summer
25483,Fall
25484,Fall
25485,Winter
25486,Summer
25487,Fall
25488,Summer
25489,Winter
25490,Spring
25491,Winter
25492,Winter
25493,Summer
25494,Winter
25495,Summer
25496,Fall
25497,Fall
25498,Fall
25499,Fall
25500,Winter
25501,Fall
25502,Summer
25503,Summer
25504,Winter
25505,Winter
25506,Winter
25507,Winter
25508,Winter
25509,Winter
25510,Winter
25511,Spring
25512,Fall
25513,Fall
25514,Summer
25515,Summer
25516,Fall
25517,Fall
25518,Fall
25519,Fall
25520,Winter
25521,Fall
25522,Fall
25523,Winter
25524,Winter
25525,Fall
25526,Winter
25527,Winter
25528,Summer
25529,Fall
25530,Spring
25531,Fall
25532,Spring
25533,Winter
25534,Summer
25535,Winter
25536,Winter
25537,Spring
25538,Spring
25539,Winter
25540,Spring
25541,Summer
25542,Spring
25543,Summer
25544,Winter
25545,Fall
25546,Winter
25547,Summer
25548,Winter
25549,Winter
25550,Winter
25551,Winter
25552,Fall
25553,Summer
25554,Winter
25555,Fall
25556,Summer
25557,Summer
25558,Fall
25559,Winter
25560,Winter
25561,Fall
25562,Fall
25563,Winter
25564,Summer
25565,Winter
25566,Fall
25567,Fall
25568,Winter
25569,Spring
25570,Fall
25571,Fall
25572,Winter
25573,Fall
25574,Winter
25575,Fall
25576,Spring
25577,Fall
25578,Fall
25579,Spring
25580,Spring
25581,Winter
25582,Fall
25583,Fall
25584,Winter
25585,Winter
25586,Winter
25587,Winter
25588,Spring
25589,Spring
25590,Spring
25591,Winter
25592,Fall
25593,Winter
25594,Fall
25595,Summer
25596,Winter
25597,Spring
25598,Summer
25599,Summer
25600,Winter
25601,Winter
25602,Fall
25603,Fall
25604,Summer
25605,Winter
25606,Winter
25607,Fall
25608,Fall
25609,Spring
25610,Fall
25611,Spring
25612,Spring
25613,Summer
25614,Winter
25615,Summer
25616,Winter
25617,Summer
25618,Fall
25619,Summer
25620,Fall
25621,Summer
25622,Winter
25623,Fall
25624,Fall
25625,Fall
25626,Spring
25627,Spring
25628,Winter
25629,Summer
25630,Fall
25631,Spring
25632,Winter
25633,Fall
25634,Winter
25635,Summer
25636,Fall
25637,Fall
25638,Spring
25639,Summer
25640,Winter
25641,Winter
25642,Summer
25643,Summer
25644,Summer
25645,Fall
25646,Fall
25647,Summer
25648,Winter
25649,Spring
25650,Summer
25651,Fall
25652,Fall
25653,Spring
25654,Spring
25655,Summer
25656,Spring
25657,Summer
25658,Winter
25659,Fall
25660,Winter
25661,Winter
25662,Winter
25663,Fall
25664,Winter
25665,Fall
25666,Spring
25667,Fall
25668,Winter
25669,Winter
25670,Fall
25671,Fall
25672,Winter
25673,Winter
25674,Summer
25675,Fall
25676,Fall
25677,Fall
25678,Winter
25679,Summer
25680,Summer
25681,Fall
25682,Winter
25683,Spring
25684,Spring
25685,Fall
25686,Fall
25687,Winter
25688,Summer
25689,Spring
25690,Winter
25691,Spring
25692,Winter
25693,Summer
25694,Winter
25695,Winter
25696,Spring
25697,Summer
25698,Fall
25699,Winter
25700,Fall
25701,Winter
25702,Winter
25703,Spring
25704,Summer
25705,Summer
25706,Spring
25707,Spring
25708,Winter
25709,Fall
25710,Summer
25711,Summer
25712,Spring
25713,Winter
25714,Fall
25715,Winter
25716,Winter
25717,Winter
25718,Spring
25719,Spring
25720,Summer
25721,Spring
25722,Winter
25723,Fall
25724,Spring
25725,Winter
25726,Winter
25727,Fall
25728,Fall
25729,Spring
25730,Summer
25731,Winter
25732,Spring
25733,Summer
25734,Spring
25735,Summer
25736,Summer
25737,Fall
25738,Summer
25739,Fall
25740,Fall
25741,Summer
25742,Winter
25743,Spring
25744,Summer
25745,Fall
25746,Winter
25747,Fall
25748,Winter
25749,Fall
25750,Winter
25751,Summer
25752,Fall
25753,Summer
25754,Winter
25755,Winter
25756,Spring
25757,Winter
25758,Winter
25759,Spring
25760,Winter
25761,Summer
25762,Fall
25763,Summer
25764,Winter
25765,Summer
25766,Winter
25767,Fall
25768,Spring
25769,Winter
25770,Summer
25771,Summer
25772,Winter
25773,Winter
25774,Winter
25775,Summer
25776,Winter
25777,Fall
25778,Winter
25779,Fall
25780,Winter
25781,Spring
25782,Summer
25783,Winter
25784,Fall
25785,Winter
25786,Spring
25787,Fall
25788,Fall
25789,Winter
25790,Winter
25791,Fall
25792,Summer
25793,Spring
25794,Fall
25795,Winter
25796,Winter
25797,Spring
25798,Winter
25799,Winter
25800,Spring
25801,Fall
25802,Winter
25803,Spring
25804,Summer
25805,Winter
25806,Fall
25807,Winter
25808,Spring
25809,Winter
25810,Spring
25811,Spring
25812,Summer
25813,Spring
25814,Fall
25815,Winter
25816,Fall
25817,Fall
25818,Winter
25819,Winter
25820,Fall
25821,Winter
25822,Winter
25823,Summer
25824,Spring
25825,Winter
25826,Fall
25827,Summer
25828,Fall
25829,Spring
25830,Spring
25831,Spring
25832,Winter
25833,Spring
25834,Winter
25835,Fall
25836,Fall
25837,Spring
25838,Winter
25839,Spring
25840,Winter
25841,Fall
25842,Fall
25843,Spring
25844,Summer
25845,Winter
25846,Winter
25847,Winter
25848,Winter
25849,Winter
25850,Winter
25851,Winter
25852,Winter
25853,Spring
25854,Winter
25855,Winter
25856,Winter
25857,Winter
25858,Winter
25859,Spring
25860,Winter
25861,Winter
25862,Winter
25863,Spring
25864,Fall
25865,Winter
25866,Winter
25867,Winter
25868,Spring
25869,Summer
25870,Fall
25871,Winter
25872,Fall
25873,Spring
25874,Fall
25875,Fall
25876,Spring
25877,Winter
25878,Winter
25879,Summer
25880,Fall
25881,Fall
25882,Summer
25883,Summer
25884,Summer
25885,Summer
25886,Fall
25887,Summer
25888,Winter
25889,Fall
25890,Summer
25891,Fall
25892,Winter
25893,Spring
25894,Fall
25895,Summer
25896,Winter
25897,Summer
25898,Fall
25899,Winter
25900,Winter
25901,Fall
25902,Fall
25903,Summer
25904,Winter
25905,Fall
25906,Spring
25907,Winter
25908,Fall
25909,Fall
25910,Spring
25911,Spring
25912,Fall
25913,Fall
25914,Summer
25915,Summer
25916,Summer
25917,Summer
25918,Winter
25919,Fall
25920,Fall
25921,Fall
25922,Fall
25923,Summer
25924,Winter
25925,Summer
25926,Fall
25927,Fall
25928,Fall
25929,Winter
25930,Summer
25931,Winter
25932,Fall
25933,Summer
25934,Spring
25935,Spring
25936,Fall
25937,Summer
25938,Winter
25939,Fall
25940,Spring
25941,Winter
25942,Spring
25943,Winter
25944,Summer
25945,Fall
25946,Winter
25947,Fall
25948,Summer
25949,Winter
25950,Winter
25951,Spring
25952,Fall
25953,Winter
25954,Winter
25955,Spring
25956,Spring
25957,Spring
25958,Summer
25959,Summer
25960,Winter
25961,Winter
25962,Summer
25963,Summer
25964,Spring
25965,Summer
25966,Fall
25967,Summer
25968,Spring
25969,Winter
25970,Fall
25971,Summer
25972,Summer
25973,Winter
25974,Spring
25975,Fall
25976,Summer
25977,Fall
25978,Summer
25979,Winter
25980,Fall
25981,Spring
25982,Winter
25983,Winter
25984,Winter
25985,Fall
25986,Spring
25987,Fall
25988,Winter
25989,Winter
25990,Summer
25991,Summer
25992,Summer
25993,Spring
25994,Winter
25995,Spring
25996,Spring
25997,Spring
25998,Winter
25999,Summer
26000,Spring
26001,Fall
26002,Winter
26003,Spring
26004,Fall
26005,Fall
26006,Winter
26007,Summer
26008,Spring
26009,Fall
26010,Spring
26011,Winter
26012,Winter
26013,Fall
26014,Summer
26015,Summer
26016,Winter
26017,Spring
26018,Fall
26019,Spring
26020,Winter
26021,Winter
26022,Fall
26023,Winter
26024,Summer
26025,Summer
26026,Winter
26027,Spring
26028,Spring
26029,Summer
26030,Winter
26031,Winter
26032,Summer
26033,Fall
26034,Summer
26035,Summer
26036,Fall
26037,Winter
26038,Fall
26039,Winter
26040,Spring
26041,Fall
26042,Summer
26043,Fall
26044,Spring
26045,Winter
26046,Winter
26047,Summer
26048,Fall
26049,Summer
26050,Winter
26051,Summer
26052,Winter
26053,Summer
26054,Spring
26055,Winter
26056,Spring
26057,Winter
26058,Spring
26059,Winter
26060,Winter
26061,Spring
26062,Winter
26063,Winter
26064,Spring
26065,Fall
26066,Fall
26067,Fall
26068,Summer
26069,Fall
26070,Fall
26071,Summer
26072,Fall
26073,Winter
